stop_id,stop_code,stop_name,stop_lat,stop_lon,route_id
505,50501,Westbound E Hastings St @ Clark Dr,49.281445,-123.077888,"[16718, 6622, 6625, 6835, 6838]"
507,50503,Westbound E Hastings St @ Campbell Ave,49.281155,-123.085249,"[16718, 6622, 6625, 6835, 6838]"
508,50504,Westbound E Hastings St @ Hawks Ave,49.2812,-123.087667,"[16718, 6622, 6625, 6835, 6838]"
509,50505,Westbound E Hastings St @ Princess Ave,49.281282,-123.092019,"[16718, 6622, 6625, 6835, 6838]"
510,50506,Westbound E Hastings St @ Jackson Ave,49.281321,-123.093904,"[16718, 6622, 6625, 6835, 6838]"
511,50507,Westbound E Hastings St @ Dunlevy Ave,49.281356,-123.095847,"[16718, 6622, 6625, 6835, 6838]"
512,50508,Westbound Powell St @ Commercial Dr,49.283837,-123.070862,"[16717, 6614, 6617, 6672, 6673, 6675]"
516,50512,Westbound Powell St @ Glen Dr,49.282792,-123.081659,"[16717, 6614, 6617]"
517,50513,Westbound Powell St @ Hawks Ave,49.28303,-123.087522,"[16717, 6614, 6617]"
518,50514,Westbound Powell St @ Heatley Ave,49.283076,-123.089941,"[16717, 6614, 6617, 6672, 6673, 6675]"
519,50515,Westbound Powell St @ Jackson Ave,49.283146,-123.093725,"[16717, 6614, 6617]"
520,50516,Westbound Powell St @ Gore Ave,49.283223,-123.098134,"[16717, 6614, 6617]"
524,50520,Eastbound E Pender St @ Main St,49.280329,-123.100047,"[6624, 6834]"
542,50537,Westbound W Cloverleaf @ Granville St,49.266837,-123.139046,"[16718, 6614, 6617, 6637]"
545,50540,Westbound W Broadway @ Granville St,49.263732,-123.140158,"[6619, 6641, 6833]"
549,50544,Southbound Granville St @ W 15 Ave,49.257667,-123.138899,"[6620, 6830]"
550,50545,Southbound Granville St @ Angus Dr,49.254178,-123.13903,"[6620, 6830]"
551,50546,Southbound Granville St @ Matthews Ave,49.252781,-123.139073,"[6620, 6830]"
552,50547,Southbound Granville St @ Laurier Ave,49.2505,-123.139186,"[6620, 6830]"
554,58588,Southbound Granville St @ Nanton Ave,49.247111,-123.139289,"[6620, 6830]"
555,50550,Southbound Granville St @ N Connaught Dr,49.244793,-123.139357,"[6620, 6830]"
556,50551,Southbound Granville St @ W 32 Ave,49.243251,-123.139408,"[6620, 6830]"
557,50552,Southbound Granville St @ W 33 Ave,49.241525,-123.139454,"[6620, 6830]"
558,50553,Southbound Granville St @ W 35 Ave,49.239615,-123.139528,"[6620, 6830]"
559,50554,Southbound Granville St @ W 37 Ave,49.237706,-123.139593,"[6620, 6830]"
560,50555,Southbound Granville St @ S Connaught Dr,49.235947,-123.139659,"[6620, 6830]"
561,50556,Southbound Granville St @ W 40 Ave,49.235048,-123.139751,[6620]
563,50558,Westbound W Broadway @ Burrard St,49.263829,-123.146302,"[6619, 6833]"
566,50561,Westbound W Broadway @ Yew St,49.263962,-123.155724,"[6619, 6833]"
567,50562,Westbound W Broadway @ Balsam St,49.264051,-123.160487,"[6619, 6833]"
568,50563,Westbound W Broadway @ Trafalgar St,49.264113,-123.165212,"[6619, 6833]"
569,50564,Westbound W Broadway @ Macdonald St,49.264174,-123.168896,"[16718, 6619, 6833]"
570,50565,Westbound W Broadway @ Bayswater St,49.264221,-123.171711,"[16718, 6619, 6833]"
571,50566,Westbound W Broadway @ Balaclava St,49.264241,-123.174408,"[16718, 6619, 6833]"
572,50567,Westbound W Broadway @ Blenheim St,49.264311,-123.178243,"[16718, 6619, 6833]"
573,50568,Westbound W Broadway @ Collingwood St,49.264377,-123.182257,"[16718, 6619, 6833]"
576,50571,Westbound W 10 Ave @ Wallace St,49.263644,-123.191417,"[16718, 6619, 6833]"
577,50572,Westbound W 10 Ave @ Crown St,49.263683,-123.194468,"[16718, 6619, 6833]"
578,50573,Westbound W 10 Ave @ Camosun St,49.263725,-123.197332,"[16718, 6619, 6833]"
579,50574,Westbound W 10 Ave @ Courtenay St,49.263781,-123.200725,"[16718, 6619, 6833]"
580,50575,Westbound W 10 Ave @ Discovery St,49.263828,-123.203438,"[16718, 6619, 6833]"
581,50576,Westbound W 10 Ave @ Trimble St,49.263863,-123.206461,"[16718, 6619, 6833]"
582,58023,Westbound W 10 Ave @ Sasamat St,49.263905,-123.209694,"[16718, 6619, 6641, 6833]"
583,50577,Westbound W 10 Ave @ Tolmie St,49.263966,-123.212506,"[16718, 6619, 6833]"
584,50578,Westbound W 4th Ave @ Fir St,49.268039,-123.141569,"[16718, 6614, 6617, 6638]"
585,50579,Westbound W 4th Ave @ Burrard St,49.268093,-123.14645,"[16718, 6614, 6617, 6638]"
586,50580,Westbound W 4th Ave @ Maple St,49.268169,-123.150944,"[16718, 6614, 6617]"
589,50583,Westbound W 4th Ave @ Balsam St,49.26833,-123.160246,"[16718, 6614, 6617]"
590,50584,Westbound W 4th Ave @ Trafalgar St,49.268401,-123.164962,"[16718, 6614, 6617]"
593,50587,Westbound W 4th Ave @ Balaclava St,49.268528,-123.174217,"[6614, 6617]"
594,50588,Westbound W 4th Ave @ Blenheim St,49.268578,-123.178075,"[6614, 6617]"
596,50590,Westbound W 4th Ave @ Alma St,49.26871,-123.186254,"[6614, 6635, 6638]"
597,50591,Westbound W 4th Ave @ Wallace St,49.268794,-123.191056,[6614]
599,50593,Westbound W 4th Ave @ 4100 Block,49.268917,-123.197836,[6614]
600,50594,Westbound W 4th Ave @ NW Marine Dr,49.268604,-123.200584,"[6614, 6635, 6638]"
601,50595,Westbound W 4th Ave @ Trimble St,49.269028,-123.206426,[6614]
602,50596,Westbound W 4th Ave @ Sasamat St,49.269083,-123.209399,[6614]
604,50598,Southbound Blanca St @ W 4th Ave,49.268693,-123.215183,[6614]
606,50600,Blanca Loop @ Bay 2,49.265146,-123.215302,[6614]
607,50601,Westbound University Blvd @ Blanca St,49.264016,-123.215915,"[16718, 6614, 6619, 6833]"
608,50602,Westbound University Blvd @ 5100 Block,49.263693,-123.229837,"[16718, 6614, 6619, 6833]"
609,50603,Westbound University Blvd @ 5300 Block,49.265815,-123.235541,"[16718, 6614, 6619, 6833]"
610,50604,Westbound University Blvd @ Acadia Rd,49.267024,-123.239311,"[16718, 6614, 6619, 6833]"
613,50607,Westbound Davie St @ Denman St,49.287084,-123.141411,"[6615, 6616]"
616,50610,Northbound Denman St @ Haro St,49.290911,-123.136163,[6615]
627,50621,Southbound Cambie St @ W 41 Ave,49.234584,-123.116399,"[6621, 6831]"
628,50622,Westbound Robson St @ Hamilton St,49.279145,-123.116259,"[6623, 6831]"
635,50629,Southbound Denman St @ Robson St,49.29124,-123.135926,[6615]
636,50630,Southbound Denman St @ Barclay St,49.289924,-123.137908,[6615]
637,50631,Southbound Denman St @ Comox St,49.288522,-123.140021,[6615]
638,50632,Southbound Denman St @ Pendrell St,49.287773,-123.141166,[6615]
639,50633,Eastbound Davie St @ Denman St,49.286705,-123.141124,"[6615, 6616]"
640,50634,Eastbound Davie St @ Cardero St,49.285009,-123.13847,[6616]
641,50635,Eastbound Davie St @ Nicola St,49.284219,-123.13726,[6616]
642,50636,Eastbound Davie St @ Jervis St,49.282579,-123.13477,[6616]
643,50637,Eastbound Davie St @ Bute St,49.28144,-123.132973,[6616]
644,50638,Eastbound Davie St @ Thurlow St,49.280147,-123.13096,[6616]
646,50640,Dunbar Loop @ Bay 2,49.234661,-123.185757,"[6612, 6617, 6636, 6836]"
648,50642,Eastbound E 41 Ave @ Sophia St,49.232934,-123.098854,[6633]
649,50643,Eastbound E 41 Ave @ St. George St,49.23287,-123.094138,[6633]
650,50644,Eastbound E 41 Ave @ Fraser St,49.232769,-123.090022,[6633]
651,50645,Eastbound E 41 Ave @ Prince Albert St,49.232764,-123.087361,[6633]
652,50646,Eastbound E 41 Ave @ Windsor St,49.232721,-123.08434,[6633]
653,50647,Eastbound E 41 Ave @ Sherbrooke St,49.232677,-123.080668,[6633]
655,50649,Eastbound E 41 Ave @ Knight St,49.232598,-123.076419,"[37810, 6633]"
656,50650,Eastbound E 41 Ave @ Fleming St,49.23257,-123.072487,[6633]
657,50651,Eastbound E 41 Ave @ Bruce St,49.232543,-123.069616,"[6625, 6633]"
659,50652,Northbound Victoria Dr @ E 41 Ave,49.233152,-123.065403,"[6625, 6835]"
661,50654,Northbound Victoria Dr @ E 38 Ave,49.236203,-123.065307,"[6625, 6835]"
662,50655,Northbound Victoria Dr @ E 36 Ave,49.237698,-123.065288,"[6625, 6835]"
663,50656,Northbound Victoria Dr @ E 33 Ave,49.24032,-123.065188,"[6625, 6835]"
664,50657,Northbound Victoria Dr @ E 32 Ave,49.241893,-123.065138,"[6625, 6835]"
665,50658,Northbound Victoria Dr @ Kingsway,49.244828,-123.065039,"[6625, 6835]"
666,50659,Eastbound Kingsway @ Victoria Dr,49.244693,-123.064447,"[6624, 6627, 6834]"
667,50660,Eastbound Kingsway @ Nanaimo St,49.241611,-123.057829,"[6624, 6834]"
668,50661,Eastbound Kingsway @ Slocan St,49.23969,-123.053631,"[6624, 6834]"
669,50662,Northbound Slocan St @ Kingsway,49.24028,-123.053651,"[11201, 6631]"
670,50663,Northbound Slocan St @ Ward St,49.241686,-123.052298,"[11201, 6631]"
671,50664,Northbound Slocan St @ Euclid Ave,49.243511,-123.050495,"[11201, 6631]"
672,50665,Westbound E 22 Ave @ Slocan St,49.250757,-123.050631,[6627]
675,50668,Northbound Alma St @ W 7th Ave,49.266385,-123.185659,[6617]
676,50669,Southbound Nanaimo St @ Dundas St,49.284388,-123.05668,[6617]
678,50671,Southbound Nanaimo St @ E Hastings St,49.280782,-123.056725,"[6617, 6622]"
680,50673,Southbound Nanaimo St @ Adanac St,49.277149,-123.056711,[6617]
682,50675,Southbound Nanaimo St @ William St,49.27362,-123.056724,[6617]
685,50678,Southbound Nanaimo St @ E 1st Ave,49.269138,-123.05673,[6617]
686,50679,Southbound Nanaimo St @ E 3rd Ave,49.267411,-123.056736,[6617]
687,50680,Southbound Nanaimo St @ E 5th Ave,49.265535,-123.056743,[6617]
689,50682,Westbound E Broadway @ Nanaimo St,49.26234,-123.057336,"[6619, 6641, 6841]"
690,50683,Southbound Nanaimo St @ E Broadway,49.261831,-123.056764,[6617]
692,50685,Southbound Nanaimo St @ E 17 Ave,49.254756,-123.056762,[6617]
693,50686,Southbound Nanaimo St @ E 20 Ave,49.252026,-123.056768,[6617]
694,50687,Southbound Nanaimo St @ E 22 Ave,49.250206,-123.056793,"[6617, 6627]"
695,50688,Nanaimo Station @ Bay 3,49.248412,-123.055476,[6617]
696,50689,Westbound E Pender St @ Main St,49.280463,-123.100688,"[6614, 6617, 6624, 6626, 6672, 6673, 6675]"
697,50690,Eastbound E 22 Ave @ Nanaimo St,49.250547,-123.055999,[6627]
699,50692,Southbound Slocan St @ E 29 Ave,49.24424,-123.050004,"[11201, 6631]"
700,50693,Southbound Slocan St @ Norquay St,49.242186,-123.052022,"[11201, 6631]"
701,50694,Westbound Kingsway @ Slocan St,49.240309,-123.054367,"[6624, 6834]"
702,50695,Westbound Kingsway @ Nanaimo St,49.242199,-123.0585,"[6624, 6834]"
703,50696,Westbound Kingsway @ Gladstone St,49.243838,-123.062124,"[6624, 6627, 6834]"
704,50697,Southbound Victoria Dr @ Kingsway,49.244809,-123.0653,"[6625, 6835]"
705,50698,Southbound Victoria Dr @ E 31 Ave,49.24251,-123.065373,"[6625, 6835]"
706,50699,Southbound Victoria Dr @ E 33 Ave,49.239661,-123.065469,"[6625, 6835]"
707,50700,Southbound Victoria Dr @ E 36 Ave,49.237254,-123.065531,"[6625, 6835]"
709,50702,Westbound E 41 Ave @ Victoria Dr,49.232792,-123.066082,[37810]
710,50703,Westbound E 41 Ave @ Commercial St,49.232719,-123.069244,[6633]
711,59094,Westbound E 41 Ave @ Fleming St,49.232762,-123.07324,[6633]
713,50706,Westbound E 41 Ave @ Knight St,49.232845,-123.077938,"[37810, 6633]"
714,50707,Westbound E 41 Ave @ Inverness St,49.232846,-123.080303,[6633]
715,50708,Westbound E 41 Ave @ Windsor St,49.23291,-123.085282,[6633]
716,50709,Westbound E 41 Ave @ St. Catherines St,49.232938,-123.087318,[6633]
717,50710,Westbound E 41 Ave @ Chester St,49.232994,-123.089838,[6633]
718,50711,Westbound E 41 Ave @ Fraser St,49.233019,-123.091171,[37810]
719,50712,Westbound E 41 Ave @ St. George St,49.233046,-123.094859,[6633]
720,50713,Westbound E 41 Ave @ Prince Edward St,49.233094,-123.097712,[6633]
722,50715,Northbound Nanaimo St @ E 22 Ave,49.251051,-123.056489,[6617]
723,50716,Northbound Nanaimo St @ E 20 Ave,49.252691,-123.056482,[6617]
724,50717,Northbound Nanaimo St @ E 17 Ave,49.255356,-123.056484,[6617]
725,50718,Northbound Nanaimo St @ S Grandview Hwy,49.257382,-123.056473,[6617]
727,50720,Northbound Nanaimo St @ E 11 Ave,49.260339,-123.056471,[6617]
728,50721,Northbound Nanaimo St @ E Broadway,49.262477,-123.056433,[6617]
729,50722,Northbound Nanaimo St @ E 6th Ave,49.265123,-123.056462,[6617]
730,50723,Northbound Nanaimo St @ E 4th Ave,49.266968,-123.056457,[6617]
731,50724,Northbound Nanaimo St @ E 1st Ave,49.269899,-123.05646,[6617]
733,50726,Northbound Nanaimo St @ Charles St,49.273616,-123.056442,[6617]
735,50728,Northbound Nanaimo St @ Adanac St,49.277801,-123.056428,[6617]
737,50730,Westbound E Hastings St @ Nanaimo St,49.281242,-123.057254,"[16718, 37807, 6622, 6838]"
738,50731,Westbound E Hastings St @ Templeton Dr,49.28126,-123.060231,"[16718, 6622, 6838]"
740,50733,Westbound E Hastings St @ Victoria Dr,49.281297,-123.066124,"[16718, 6622, 6838]"
742,50735,Northbound Nanaimo St @ E Hastings St,49.281413,-123.056378,[6617]
744,50737,Dunbar Loop @ Bay 1,49.234424,-123.185469,"[6617, 6636]"
745,50738,Marpole Loop @ Bay 1,49.202789,-123.133802,[6642]
746,50739,Eastbound SW Marine Dr @ Oak St,49.204348,-123.130671,"[6620, 6642]"
747,50740,Northbound Oak Cloverleaf @ SW Marine Dr,49.205921,-123.128497,[6623]
749,50742,Northbound Oak St @ W 70 Ave,49.208777,-123.13011,[6623]
752,50745,Northbound Oak St @ Park Dr,49.214711,-123.129909,[6623]
753,50746,Northbound Oak St @ W 59 Ave,49.217412,-123.129005,[6623]
754,50747,Northbound Oak St @ W 57 Ave,49.219518,-123.128433,[6623]
755,50748,Northbound Oak St @ W 54 Ave,49.221798,-123.128353,[6623]
758,50751,Northbound Oak St @ W 49 Ave,49.226867,-123.128159,[6623]
759,50752,Northbound Oak St @ W 46 Ave,49.229544,-123.128098,[6623]
760,50753,Northbound Oak St @ W 43 Ave,49.232346,-123.128003,[6623]
761,50754,Northbound Oak St @ W 41 Ave,49.23366,-123.127934,[6623]
763,50756,Westbound SW Marine Dr @ Granville St,49.205047,-123.139869,"[6620, 6642, 6830]"
765,50758,Northbound Granville St @ W 70 Ave,49.208885,-123.14035,"[6620, 6830]"
766,50759,Northbound Granville St @ W 67 Ave,49.211168,-123.140317,"[6620, 6830]"
767,50760,Northbound Granville St @ W 64 Ave,49.213646,-123.140212,[6620]
768,50761,Northbound Granville St @ W 62 Ave,49.215299,-123.140165,"[6620, 6830]"
770,50763,Northbound Granville St @ W 57 Ave,49.219694,-123.14,"[6620, 6830]"
771,50764,Northbound Granville St @ W 55 Ave,49.221123,-123.139943,"[6620, 6830]"
772,50765,Northbound Granville St @ W 53 Ave,49.222949,-123.139886,"[6620, 6830]"
774,50767,Northbound Granville St @ W 49 Ave,49.227422,-123.139703,"[6620, 6830]"
776,50769,Northbound Granville St @ W 46 Ave,49.229985,-123.139609,"[6620, 6830]"
778,50771,Eastbound Kingsway @ Main St,49.263824,-123.100514,"[6618, 6624, 6834, 6840]"
779,50772,Eastbound E Broadway @ Kingsway,49.262719,-123.098055,"[6618, 6619, 6840, 6841]"
780,50773,Eastbound E Broadway @ Prince Edward St,49.262454,-123.095524,"[6618, 6619, 6840, 6841]"
781,50774,Eastbound E Broadway @ St. George St,49.262402,-123.092514,"[6618, 6619, 6840, 6841]"
782,50775,Southbound Fraser St @ E Broadway,49.262021,-123.089232,"[6618, 6840]"
783,50776,Southbound Fraser St @ E 11 Ave,49.26032,-123.089275,"[6618, 6840]"
784,50777,Southbound Fraser St @ E 13 Ave,49.258479,-123.089284,"[6618, 6840]"
785,50778,Southbound Fraser St @ E 16 Ave,49.256115,-123.090057,"[6618, 6840]"
787,50780,Southbound Fraser St @ E 21 Ave,49.25162,-123.090186,"[6618, 6840]"
788,50781,Southbound Fraser St @ E 23 Ave,49.249808,-123.090246,"[6618, 6840]"
789,50782,Southbound Fraser St @ E King Edward Ave,49.248306,-123.090273,"[6618, 6840]"
790,50783,Southbound Fraser St @ E 27 Ave,49.246305,-123.090308,"[6618, 6840]"
791,50784,Southbound Fraser St @ E 29 Ave,49.244247,-123.090388,"[6618, 6840]"
792,58954,Southbound Fraser St @ E 31 Ave,49.242261,-123.090417,"[6618, 6840]"
793,50786,Southbound Fraser St @ E 33 Ave,49.239976,-123.090476,"[6618, 6840]"
794,50787,Southbound Fraser St @ E 35 Ave,49.238045,-123.090514,"[6618, 6840]"
795,50788,Southbound Fraser St @ E 37 Ave,49.236049,-123.090613,"[6618, 6840]"
796,50789,Southbound Fraser St @ E 39 Ave,49.234521,-123.090651,"[6618, 6840]"
797,50790,Southbound Fraser St @ E 41 Ave,49.232478,-123.090705,"[6618, 6840]"
798,50791,Southbound Fraser St @ E 43 Ave,49.230719,-123.090713,"[6618, 6840]"
799,50792,Southbound Fraser St @ E 45 Ave,49.228897,-123.090762,"[6618, 6840]"
800,50793,Southbound Fraser St @ E 47 Ave,49.227099,-123.090813,"[6618, 6840]"
801,50794,Southbound Fraser St @ E 49 Ave,49.225133,-123.090918,"[6618, 6840]"
802,50795,Southbound Fraser St @ E 51 Ave,49.223292,-123.090958,"[6618, 6840]"
803,50796,Southbound Fraser St @ E 53 Ave,49.22148,-123.091,"[6618, 6840]"
804,50797,Southbound Fraser St @ E 55 Ave,49.219642,-123.091056,"[6618, 6840]"
805,50798,Southbound Fraser St @ E 57 Ave,49.217937,-123.091092,"[6618, 6840]"
806,50799,Southbound Fraser St @ E 59 Ave,49.216234,-123.091124,"[6618, 6840]"
807,50800,Southbound Fraser St @ E 61 Ave,49.214571,-123.091155,"[6618, 6840]"
808,50801,Southbound Fraser St @ E 63 Ave,49.212749,-123.091181,"[6618, 6840]"
809,50802,Southbound Fraser St @ E 65 Ave,49.211508,-123.091218,"[6618, 6840]"
811,50804,Eastbound W 41 Ave @ Oak St,49.2338,-123.126888,[37810]
812,50805,Southbound Oak St @ W 41 Ave,49.233541,-123.128231,"[6623, 6633]"
813,50806,Southbound Oak St @ W 43 Ave,49.231779,-123.128278,[6623]
814,50807,Southbound Oak St @ W 46 Ave,49.229046,-123.128376,[6623]
815,50808,Southbound Oak St @ W 49 Ave,49.22616,-123.128478,[6623]
817,50810,Southbound Oak St @ W 54 Ave,49.221231,-123.128635,[6623]
818,50811,Southbound Oak St @ W 57 Ave,49.218926,-123.128765,[6623]
819,50812,Southbound Oak St @ W 59 Ave,49.216857,-123.129581,[6623]
820,50813,Southbound Oak St @ Park Dr,49.214689,-123.130177,[6623]
826,50819,Westbound SW Marine Dr @ Oak St,49.20453,-123.131063,"[6620, 6642]"
827,50820,Northbound Fraser St @ E 65 Ave,49.212147,-123.090933,"[6618, 6840]"
828,50821,Northbound Fraser St @ E 62 Ave,49.214241,-123.090903,"[6618, 6840]"
831,50824,Northbound Fraser St @ E 54 Ave,49.22126,-123.090756,"[6618, 6840]"
832,50825,Northbound Fraser St @ E 52 Ave,49.223033,-123.090707,"[6618, 6840]"
834,50827,Northbound Fraser St @ E 49 Ave,49.225766,-123.090643,"[6618, 6840]"
835,50828,Northbound Fraser St @ E 47 Ave,49.227632,-123.090596,"[6618, 6840]"
836,50829,Northbound Fraser St @ E 45 Ave,49.229442,-123.090556,"[6618, 6840]"
837,50830,Northbound Fraser St @ E 43 Ave,49.231265,-123.0905,"[6618, 6840]"
839,50832,Northbound Fraser St @ E 39 Ave,49.235102,-123.090364,"[6618, 6840]"
840,50833,Northbound Fraser St @ E 37 Ave,49.236772,-123.090324,"[6618, 6840]"
841,50834,Northbound Fraser St @ E 35 Ave,49.23862,-123.090274,"[6618, 6840]"
842,50835,Northbound Fraser St @ E 33 Ave,49.240627,-123.09022,"[6618, 6840]"
844,58955,Northbound Fraser St @ E 31 Ave,49.242872,-123.090196,"[6618, 6840]"
845,50838,Northbound Fraser St @ E 28 Ave,49.245869,-123.090107,"[6618, 6840]"
847,50840,Northbound Fraser St @ E King Edward Ave,49.248973,-123.089998,"[6618, 6840]"
848,50841,Northbound Fraser St @ E 22 Ave,49.251282,-123.089924,"[6618, 6840]"
850,50843,Northbound Fraser St @ E 17 Ave,49.255774,-123.089737,"[6618, 6840]"
851,50844,Northbound Fraser St @ E 14 Ave,49.258292,-123.089096,"[6618, 6840]"
852,50845,Northbound Fraser St @ E 12 Ave,49.260077,-123.089055,"[6618, 6840]"
853,50846,Northbound Fraser St @ E 10 Ave,49.261837,-123.08903,"[6618, 6840]"
855,50848,Westbound E Broadway @ St. George St,49.262598,-123.093535,"[6618, 6619, 6840, 6841]"
856,50849,Westbound E Broadway @ Prince Edward St,49.262835,-123.096513,"[6618, 6619, 6840, 6841]"
857,50850,Westbound E Broadway @ Scotia St,49.262926,-123.098697,"[6618, 6619, 6641, 6840, 6841]"
859,50852,Westbound W Hastings St @ Richards St,49.284435,-123.112367,"[16718, 6613, 6618, 6622, 6835]"
860,50853,Southbound Granville St @ W 41 Ave,49.233799,-123.139775,"[6620, 6633, 6830]"
862,50855,Southbound Granville St @ W 47 Ave,49.228469,-123.139921,"[6620, 6830]"
863,50856,Southbound Granville St @ W 49 Ave,49.226415,-123.139991,"[6620, 6636, 6830]"
864,50857,Southbound Granville St @ W 52 Ave,49.223822,-123.140097,"[6620, 6830]"
865,50858,Southbound Granville St @ W 54 Ave,49.221382,-123.140195,"[6620, 6830]"
866,50859,Southbound Granville St @ W 57 Ave,49.218967,-123.140294,"[6620, 6830]"
867,50860,Southbound Granville St @ W 59 Ave,49.217067,-123.140361,"[6620, 6830]"
868,50861,Southbound Granville St @ W 61 Ave,49.215526,-123.140408,"[6620, 6830]"
869,50862,Southbound Granville St @ W 63 Ave,49.213531,-123.140485,"[6620, 6830]"
870,50863,Southbound Granville St @ W 65 Ave,49.211828,-123.140547,"[6620, 6830]"
871,50864,Southbound Granville St @ W 68 Ave,49.209597,-123.140672,"[6620, 6830]"
873,50866,Southbound Granville St @ SW Marine Dr,49.205733,-123.140764,"[6620, 6830]"
880,50873,Eastbound W Broadway @ Willow St,49.26323,-123.121293,"[6619, 6841]"
887,50880,Eastbound E Broadway @ Kingsway,49.262778,-123.099816,"[6641, 6841]"
890,50883,Eastbound E Broadway @ St. Catherines St,49.262351,-123.084744,"[6619, 6841]"
891,50884,Eastbound E Broadway @ Glen Dr,49.262322,-123.080869,"[6619, 6841]"
